time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-01-12T08:55:44.080Z,20.056,-154.6278333,15.61,2.99,ml,45,268,,0.12,hv,hv70012367,2018-01-12T19:42:36.330Z,"51km ENE of Pepeekeo, Hawaii",earthquake,3.04,10.76,0.126,22,reviewed,hv,hv
2018-01-12T08:41:40.090Z,36.8712,-97.4459,5,2.8,mb_lg,,97,0.143,0.19,us,us2000cisg,2018-01-13T23:06:47.332Z,"16km WNW of Blackwell, Oklahoma",earthquake,1.1,2,0.071,52,reviewed,us,us
2018-01-12T08:21:01.870Z,18.8316,-64.7718,80,3.37,md,4,343,1.5914,0.25,pr,pr2018012005,2018-01-12T12:32:38.207Z,"48km NNW of Road Town, British Virgin Islands",earthquake,9.77,15.27,0.11,3,reviewed,pr,pr
2018-01-12T08:10:48.860Z,27.9648,140.0239,426.98,4.2,mb,,79,2.104,0.31,us,us2000cisi,2018-01-12T09:11:33.040Z,"237km WNW of Chichi-shima, Japan",earthquake,11.5,6.2,0.071,55,reviewed,us,us
2018-01-12T07:55:00.610Z,36.8676,-97.4557,5,2.7,mb_lg,,93,0.146,0.18,us,us2000cirx,2018-01-12T15:44:27.703Z,"16km WNW of Blackwell, Oklahoma",earthquake,1.2,2,0.102,25,reviewed,us,us
2018-01-12T04:23:25.290Z,12.5938,-88.822,28.84,4.7,mb,,154,1.157,1.12,us,us2000ciqn,2018-01-16T06:40:53.683Z,"81km SSW of Puerto El Triunfo, El Salvador",earthquake,6.6,3.9,0.061,85,reviewed,us,us
2018-01-12T04:16:07.410Z,18.4907,96.126,29.1,4.4,mb,,158,2.673,0.74,us,us2000ciql,2018-01-13T08:30:04.086Z,"32km W of Pyu, Burma",earthquake,6.8,7.5,0.127,18,reviewed,us,us
2018-01-12T03:50:35.252Z,51.8201,178.6004,95.2,2.7,ml,,,,0.32,ak,ak18035297,2018-01-18T03:34:05.033Z,"15km SSE of Little Sitkin Island, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-01-12T03:40:50.940Z,38.4892,70.0164,15.77,4.9,mb,,62,0.808,0.96,us,us2000ciq8,2018-01-12T06:28:41.905Z,"34km SSE of Roghun, Tajikistan",earthquake,5,4.3,0.075,60,reviewed,us,us
2018-01-12T02:47:13.920Z,19.232,-64.704,55,3.43,md,5,341,1.6598,0.38,pr,pr2018012003,2018-01-12T04:28:43.286Z,"90km N of Road Town, British Virgin Islands",earthquake,6.02,23.11,0.06,4,reviewed,pr,pr
2018-01-12T02:45:51.990Z,19.0798,-64.508,46,3.06,md,8,343,1.754,0.37,pr,pr2018012002,2018-01-12T04:28:29.742Z,"74km N of Road Town, British Virgin Islands",earthquake,6.17,23.82,0.37,2,reviewed,pr,pr
2018-01-12T01:49:05.810Z,1.8403,126.5625,12.95,4.6,mb,,109,1.331,0.55,us,us2000cipm,2018-01-12T02:12:15.040Z,"147km NW of Kota Ternate, Indonesia",earthquake,5.7,4.9,0.104,28,reviewed,us,us
2018-01-12T00:09:53.460Z,50.5608,-173.3438,23.67,2.7,ml,,310,1.728,0.34,us,us2000ckmc,2018-01-19T05:27:05.040Z,"191km SSE of Atka, Alaska",earthquake,13.1,25,,,reviewed,us,ak
2018-01-11T22:30:43.270Z,18.3209,96.0559,10,4.3,mb,,96,2.744,1.35,us,us2000cim0,2018-01-15T06:02:56.348Z,"43km WSW of Pyu, Burma",earthquake,5.5,1.9,0.142,14,reviewed,us,us
2018-01-11T22:06:48.980Z,-20.0124,169.1784,35.51,4.9,mb,,111,1.813,0.88,us,us2000cila,2018-01-20T04:29:06.040Z,"52km S of Isangel, Vanuatu",earthquake,7,7.6,0.096,34,reviewed,us,us
2018-01-11T21:50:44.880Z,33.6792,45.6657,10,4.7,mb,,164,1.434,0.61,us,us2000cikp,2018-01-20T04:28:16.078Z,"12km SE of Mandali, Iraq",earthquake,5.7,1.8,0.05,122,reviewed,us,us
2018-01-11T20:46:46.030Z,50.7115,-173.2413,20.78,3.6,mb,,255,1.607,0.68,us,us2000ck0p,2018-01-17T15:49:08.040Z,"178km SSE of Atka, Alaska",earthquake,6.6,7.4,0.158,10,reviewed,us,us
2018-01-11T20:08:41.100Z,18.5421,96.1194,10,4.6,mb,,72,2.691,0.73,us,us2000cihi,2018-01-11T20:58:04.040Z,"33km W of Pyu, Burma",earthquake,7.6,1.9,0.108,26,reviewed,us,us
2018-01-11T19:57:23.330Z,10.6699,-84.9406,10,4.9,mb,,57,0.3,0.81,us,us2000ciha,2018-01-12T04:34:49.232Z,"14km ESE of Bijagua, Costa Rica",earthquake,5.5,1.9,0.097,33,reviewed,us,us
2018-01-11T19:41:00.920Z,33.1926667,-115.6033333,2.73,2.93,ml,62,54,0.01834,0.26,ci,ci37850695,2018-01-13T06:38:06.368Z,"10km SW of Niland, CA",earthquake,0.27,0.31,0.175,25,reviewed,ci,ci
2018-01-11T18:43:59.790Z,18.4395,96.0621,10,5.2,mb,,28,3.558,1.08,us,us2000cig2,2018-01-13T16:49:43.040Z,"39km W of Pyu, Burma",earthquake,7,1.8,0.054,115,reviewed,us,us
2018-01-11T18:42:59.530Z,18.4477,96.1748,10,5.2,mb,,62,2.651,1.06,us,us2000cifw,2018-01-11T20:00:08.691Z,"27km W of Pyu, Burma",earthquake,7.2,1.8,0.072,64,reviewed,us,us
2018-01-11T18:38:12.100Z,18.3339,96.0976,10,5.3,mb,,53,2.742,0.97,us,us2000cifm,2018-01-13T16:10:30.040Z,"39km WSW of Pyu, Burma",earthquake,6.7,1.2,0.055,109,reviewed,us,us
2018-01-11T18:26:24.400Z,18.363,96.0795,10,6,mww,,29,2.753,1.02,us,us2000cifa,2018-01-25T21:06:40.367Z,"39km WSW of Pyu, Burma",earthquake,5.2,1.8,0.052,35,reviewed,us,us
2018-01-11T18:19:35.850Z,13.7504,-89.1303,10,4.2,mb,,105,0.116,1.03,us,us2000cikm,2018-01-12T03:21:59.404Z,"2km NE of Soyapango, El Salvador",earthquake,3.9,2,0.373,2,reviewed,us,us
2018-01-11T17:53:33.170Z,-23.9157,179.951,508.18,5.5,mww,,18,5.636,0.95,us,us2000ciek,2018-01-12T16:21:04.040Z,South of the Fiji Islands,earthquake,10,5.3,0.073,18,reviewed,us,us
2018-01-11T17:44:52.350Z,19.1838,-64.6811,54,3.61,md,6,341,1.82,0.45,pr,pr2018011013,2018-01-11T22:49:14.984Z,"85km N of Road Town, British Virgin Islands",earthquake,7.35,28.18,0.09,4,reviewed,pr,pr
2018-01-11T17:44:48.220Z,16.3866,-65.1693,15.63,2.8,ml,,239,1.807,0.66,us,us2000cim4,2018-01-11T23:11:55.040Z,"158km SSW of Christiansted, U.S. Virgin Islands",earthquake,4.8,8.4,0.105,12,reviewed,us,us
2018-01-11T17:03:18.570Z,10.6313,-84.9261,10,5,mb,,59,0.264,1.13,us,us2000cidd,2018-01-16T15:41:49.778Z,"18km NNE of Tilaran, Costa Rica",earthquake,5,1.9,0.068,69,reviewed,us,us
2018-01-11T17:02:52.380Z,54.5653,-163.0791,78.58,3.6,mb,,169,0.351,0.94,us,us2000ck0m,2018-01-17T15:45:22.040Z,"38km SE of False Pass, Alaska",earthquake,7.3,8.1,0.129,15,reviewed,us,us
2018-01-11T16:08:40.912Z,51.3761,-176.9076,47.8,2.7,ml,,,,0.28,ak,ak18031679,2018-01-16T16:15:43.791Z,"58km SSW of Adak, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2018-01-11T16:00:26.290Z,10.6155,-84.9767,13.18,4.6,mb,,48,0.296,0.98,us,us2000ciby,2018-01-12T15:37:53.040Z,"15km SE of Bijagua, Costa Rica",earthquake,5.5,7.1,0.078,49,reviewed,us,us
2018-01-11T15:33:20.650Z,19.2718,-64.8611,8,2.99,md,3,339,1.8051,0.32,pr,pr2018011012,2018-01-12T14:34:22.040Z,"80km N of Road Town, British Virgin Islands",earthquake,19.53,18.73,0.33,2,reviewed,pr,pr
2018-01-11T15:09:53.600Z,18.3271,-67.2846,13,2.6,md,4,257,0.2231,0.7,pr,pr2018011011,2018-01-15T15:01:24.402Z,"3km WSW of Rincon, Puerto Rico",earthquake,4.76,2.64,0.17,4,reviewed,pr,pr
2018-01-11T15:07:08.841Z,50.6302,-173.5044,20.7,2.5,ml,,,,0.34,ak,ak18069369,2018-01-16T16:15:41.394Z,"180km SSE of Atka, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2018-01-11T14:45:23.020Z,18.0781,-65.6718,62,3.09,md,7,314,0.4494,0.19,pr,pr2018011010,2018-01-11T17:01:07.939Z,"12km SE of Punta Santiago, Puerto Rico",earthquake,1.71,0.9,0.29,5,reviewed,pr,pr
2018-01-11T14:41:27.837Z,51.2208,-177.9333,33.3,3.5,ml,,,,0.32,ak,ak18031368,2018-01-16T16:15:40.452Z,"75km S of Tanaga Volcano, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-01-11T14:36:46.100Z,35.7333333,-121.6293333,10.54,2.56,md,73,217,0.2922,0.07,nc,nc72952485,2018-01-16T23:39:28.752Z,"32km S of Lopez Point, CA",earthquake,0.59,0.23,0.141,57,reviewed,nc,nc
2018-01-11T13:59:20.610Z,35.7291667,-121.6115,10.46,2.46,md,61,223,0.2774,0.16,nc,nc72952460,2018-01-12T04:16:04.446Z,"33km S of Lopez Point, CA",earthquake,0.78,0.41,0.137,48,reviewed,nc,nc
2018-01-11T13:35:34.900Z,30.8309,57.2855,10,4.8,mb,,180,5.483,1.2,us,us2000ci9b,2018-01-11T13:54:05.040Z,"63km NNE of Kerman, Iran",earthquake,10.8,1.9,0.076,53,reviewed,us,us
2018-01-11T13:31:05.309Z,51.195,179.0106,20.2,2.8,ml,,,,0.35,ak,ak18031099,2018-01-23T00:05:11.208Z,"90km SSE of Little Sitkin Island, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-11T13:30:47.640Z,33.6888,45.6931,10,4.1,mb,,206,1.424,0.97,us,us2000ci9g,2018-01-11T14:40:01.040Z,"14km ESE of Mandali, Iraq",earthquake,12.1,2,0.114,21,reviewed,us,us
2018-01-11T13:27:26.310Z,37.3072,-104.9181,5,2.7,ml,,78,0.438,0.48,us,us2000ci8z,2018-01-12T00:46:05.305Z,"37km SSW of Walsenburg, Colorado",earthquake,2.4,1.9,0.077,22,reviewed,us,us
2018-01-11T13:16:41.070Z,33.5019,45.5946,10,4.3,mb,,166,1.614,1.05,us,us2000ci8s,2018-01-11T14:34:19.040Z,"27km S of Mandali, Iraq",earthquake,10.3,2,0.093,33,reviewed,us,us
2018-01-11T13:14:25.530Z,-20.8333,172.3004,35,4.6,mb,,116,4.734,1.19,us,us2000ci9n,2018-01-11T14:27:46.040Z,"175km N of Ile Hunter, New Caledonia",earthquake,6.8,2,0.132,17,reviewed,us,us
2018-01-11T12:40:03.776Z,50.1112,-177.6924,12,2.6,ml,,,,0.61,ak,ak18030867,2018-01-23T00:05:10.716Z,"162km SE of Amatignak Island, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2018-01-11T12:23:43.840Z,19.2376,-67.27,34,2.96,md,4,340,1.0295,0.1,pr,pr2018011009,2018-01-11T17:00:48.483Z,"84km NNW of San Antonio, Puerto Rico",earthquake,1.71,9.01,0.44,3,reviewed,pr,pr
2018-01-11T12:19:58.888Z,64.8484,-172.814,25.8,2.7,ml,,,,0.37,ak,ak18069354,2018-01-16T16:15:33.968Z,"56km NNE of Provideniya, Russia",earthquake,,6.3,,,reviewed,ak,ak
2018-01-11T11:16:57.503Z,51.6609,-175.1896,32.2,3,ml,,,,0.48,ak,ak18030602,2018-01-16T16:15:31.110Z,"90km SW of Atka, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2018-01-11T10:34:55.524Z,51.6843,-178.5478,7.7,2.6,ml,,,,0.69,ak,ak18030340,2018-01-16T16:15:29.887Z,"35km SW of Tanaga Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-01-11T10:08:27.161Z,50.8607,-155.7262,11,4.2,ml,,,,0.55,ak,ak18069342,2018-01-23T00:05:09.730Z,South of Alaska,earthquake,,30.6,,,reviewed,ak,ak
2018-01-11T09:51:53.475Z,61.6508,-149.4836,38.1,2.6,ml,,,,0.58,ak,ak18030307,2018-01-16T16:16:41.606Z,"3km NW of Tanaina, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-01-11T09:50:12.610Z,58.9786,-30.9986,10,4.9,mb,,59,7.34,1.2,us,us2000ci71,2018-01-11T10:43:51.040Z,Reykjanes Ridge,earthquake,7.7,1.9,0.046,146,reviewed,us,us
2018-01-11T09:46:08.440Z,59.2052,-30.9763,10,5,mb,,64,7.134,1.24,us,us2000ci5r,2018-01-11T18:52:47.979Z,Reykjanes Ridge,earthquake,8.2,1.9,0.035,263,reviewed,us,us
2018-01-11T08:00:40.630Z,33.7736,45.7099,10,5.4,mb,,85,1.34,0.87,us,us2000ci4h,2018-01-16T09:20:31.162Z,"14km E of Mandali, Iraq",earthquake,7.9,1.9,0.058,100,reviewed,us,us
2018-01-11T07:55:01.350Z,33.7596,45.7751,10,5,mb,,106,1.354,1.05,us,us2000ci4f,2018-01-11T15:57:34.979Z,"20km E of Mandali, Iraq",earthquake,5.7,1.9,0.065,76,reviewed,us,us
2018-01-11T07:52:47.370Z,33.6916,45.6616,10,4.3,mb,,111,1.422,0.66,us,us2000ci4e,2018-01-11T15:55:27.699Z,"11km ESE of Mandali, Iraq",earthquake,10.4,1.9,0.091,34,reviewed,us,us
2018-01-11T07:50:21.053Z,59.1806,-151.2681,42.6,2.5,ml,,,,0.39,ak,ak18029781,2018-01-16T16:15:22.344Z,"53km SSE of Homer, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-01-11T07:47:31.952Z,59.1534,-151.2248,38.4,3.2,ml,,,,0.85,ak,ak18029771,2018-01-23T00:05:08.862Z,"49km S of Homer, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-01-11T07:37:08.320Z,33.6662,45.6317,10,4.3,mb,,107,1.449,0.7,us,us2000ci49,2018-01-11T12:24:25.729Z,"11km SE of Mandali, Iraq",earthquake,9.8,1.9,0.09,35,reviewed,us,us
2018-01-11T07:31:27.710Z,44.1955,-114.0568333,11.7,2.78,ml,11,125,0.683,0.25,mb,mb80277454,2018-01-11T15:32:55.000Z,"37km SSE of Challis, Idaho",earthquake,1.17,2.21,0.149,7,reviewed,mb,mb
2018-01-11T07:23:23.920Z,19.068,-64.7783,44,2.59,md,4,340,1.5099,0.2,pr,pr2018011008,2018-01-11T12:23:03.414Z,"74km NNW of Road Town, British Virgin Islands",earthquake,3.53,15.38,0.31,3,reviewed,pr,pr
2018-01-11T07:21:43.010Z,33.1335,46.4585,10,5.4,mb,,86,2.071,1.19,us,us2000ci3z,2018-01-11T16:26:16.040Z,"27km E of Mehran, Iran",earthquake,9.5,1.9,0.068,73,reviewed,us,us
2018-01-11T07:16:33.574Z,51.8106,-176.6444,75.2,2.5,ml,,,,0.22,ak,ak18029720,2018-01-16T16:15:19.168Z,"7km S of Adak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-11T07:14:16.570Z,33.8494,45.7639,10,5.2,mww,,89,1.264,0.98,us,us2000ci3y,2018-01-11T15:47:15.040Z,"22km ENE of Mandali, Iraq",earthquake,7.5,1.7,0.073,18,reviewed,us,us
2018-01-11T07:07:42.660Z,19.001,-67.7686,49,2.9,md,8,318,0.6811,1.04,pr,pr2018011007,2018-01-11T12:22:37.822Z,"81km NE of Punta Cana, Dominican Republic",earthquake,6.24,17.38,0.43,6,reviewed,pr,pr
2018-01-11T07:00:52.010Z,33.8093,45.796,10,5.3,mb,,103,1.306,0.87,us,us2000ci3x,2018-01-11T15:03:33.786Z,"23km ENE of Mandali, Iraq",earthquake,9.7,1.9,0.081,51,reviewed,us,us
2018-01-11T06:59:31.090Z,33.7636,45.7491,10,5.5,mww,,68,1.35,0.86,us,us2000ci3s,2018-01-12T18:00:33.129Z,"18km E of Mandali, Iraq",earthquake,6.7,1.8,0.071,19,reviewed,us,us
2018-01-11T06:11:30.770Z,37.2945,-104.9104,5,2.5,ml,,65,0.428,0.73,us,us2000ci3i,2018-01-11T15:07:47.944Z,"38km WNW of Trinidad, Colorado",earthquake,1.2,1.9,0.074,34,reviewed,us,us
2018-01-11T05:01:08.083Z,51.4345,-173.8508,25.4,2.5,ml,,,,0.57,ak,ak18029505,2018-01-16T16:15:14.082Z,"88km SSE of Atka, Alaska",earthquake,,4.4,,,reviewed,ak,ak
2018-01-11T04:09:23.080Z,19.736,145.4742,120.87,4.8,mb,,121,4.48,1,us,us2000ci2s,2018-01-11T04:26:11.040Z,"107km SE of Farallon de Pajaros, Northern Mariana Islands",earthquake,11.2,7.7,0.046,143,reviewed,us,us
2018-01-11T03:41:19.585Z,52.354,-175.7911,251.4,2.9,ml,,,,0.37,ak,ak18069314,2018-01-16T16:15:12.077Z,"79km NE of Adak, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2018-01-11T03:32:34.240Z,19.5915,-64.8026,30,3.37,md,5,341,1.8126,0.17,pr,pr2018011003,2018-01-11T08:53:47.154Z,"131km N of Road Town, British Virgin Islands",earthquake,4.85,16.36,0.19,5,reviewed,pr,pr
2018-01-11T03:18:31.170Z,30.8061,57.3184,10,4.9,mb,,53,5.479,0.86,us,us2000ci2b,2018-01-11T04:02:15.613Z,"62km NNE of Kerman, Iran",earthquake,8.4,1.9,0.061,83,reviewed,us,us
2018-01-11T03:13:51.020Z,17.957,-68.6888,64,3.33,md,13,205,1.3283,0.22,pr,pr2018011006,2018-01-11T09:07:48.900Z,"47km S of Boca de Yuma, Dominican Republic",earthquake,3.11,1.33,0.37,12,reviewed,pr,pr
2018-01-11T03:05:36.510Z,18.917,-66.7218,55,2.52,md,5,310,0.5713,0.39,pr,pr2018011002,2018-01-11T08:53:27.820Z,"48km NNE of Hatillo, Puerto Rico",earthquake,3.72,5.28,0.15,5,reviewed,pr,pr
2018-01-11T02:46:12.420Z,19.081,-64.6433,74,3.2,md,6,341,1.6341,0.25,pr,pr2018011001,2018-01-11T05:58:18.919Z,"73km N of Road Town, British Virgin Islands",earthquake,5.61,15.2,0.21,4,reviewed,pr,pr
2018-01-11T02:23:41.640Z,44.2338333,-114.115,5.33,2.65,ml,15,108,0.705,0.29,mb,mb80277409,2018-01-11T16:31:59.340Z,"31km SSE of Challis, Idaho",earthquake,1.95,2.83,0.22,8,reviewed,mb,mb
2018-01-11T02:19:43.290Z,-5.198,126.9673,151.17,4.6,mb,,168,5.115,0.51,us,us2000ci1t,2018-01-11T02:43:48.040Z,"164km SSE of Leksula, Indonesia",earthquake,9.7,33.7,0.244,5,reviewed,us,us
2018-01-11T02:03:45.230Z,-9.6738,121.5495,82.58,4.5,mb,,84,1.235,0.9,us,us2000ci1m,2018-01-11T02:21:18.040Z,"88km SSE of Bengga, Indonesia",earthquake,8.7,9,0.118,21,reviewed,us,us
2018-01-11T00:43:40.860Z,23.731,126.715,10,5.1,mb,,80,3.398,0.68,us,us2000ci0w,2018-01-11T01:02:29.040Z,"187km SE of Hirara, Japan",earthquake,7.7,1.9,0.054,112,reviewed,us,us
2018-01-11T00:15:13.680Z,36.1563333,-120.2298333,11.36,3.14,ml,62,132,0.1361,0.08,nc,nc72952250,2018-01-11T23:39:48.736Z,"12km E of Coalinga, CA",earthquake,0.19,0.53,0.145,19,reviewed,nc,nc
2018-01-10T23:44:58.560Z,17.3527,-101.1421,10,4.3,mb,,206,2.283,1.1,us,us2000ci08,2018-01-11T11:01:38.357Z,"22km SE of Petatlan, Mexico",earthquake,4.4,2,0.09,35,reviewed,us,us
2018-01-10T22:42:26.070Z,10.4591,-86.2206,10,4.4,mb,,177,0.664,0.57,us,us2000cnw5,2018-01-27T00:35:35.040Z,"63km W of Sardinal, Costa Rica",earthquake,5.4,2,0.178,9,reviewed,us,us
2018-01-10T21:31:56.280Z,-18.867,123.3303,10,4,mb,,168,2.321,1.39,us,us2000cnw0,2018-01-26T23:46:23.040Z,"152km SE of Broome, Australia",earthquake,7.9,2,0.3,3,reviewed,us,us
2018-01-10T21:08:22.850Z,-18.2155,-178.2007,620.27,4.5,mb,,112,7.89,0.68,us,us2000cnvy,2018-01-26T23:27:40.040Z,"274km N of Ndoi Island, Fiji",earthquake,8.3,14,0.127,18,reviewed,us,us
2018-01-10T20:53:38.450Z,1.1825,98.8868,97.41,4.1,mb,,147,1.316,0.6,us,us2000ck4r,2018-01-16T20:54:52.040Z,"46km WSW of Padangsidempuan, Indonesia",earthquake,7.4,10.3,0.131,16,reviewed,us,us
2018-01-10T20:31:40.960Z,-5.4557,150.7795,81.22,4.1,mb,,91,1.865,0.31,us,us2000ck4p,2018-01-16T20:48:15.040Z,"71km E of Kimbe, Papua New Guinea",earthquake,9.8,7.7,0.135,15,reviewed,us,us
2018-01-10T19:12:10.486Z,63.1301,-150.7146,117.2,2.5,ml,,,,0.44,ak,ak18027755,2018-01-13T02:34:10.837Z,"93km WSW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-10T18:41:53.810Z,-19.8031,-174.8967,51.7,4.6,mb,,116,4.744,1.08,us,us2000ck4g,2018-01-16T20:34:26.040Z,"57km W of Pangai, Tonga",earthquake,12.9,9.2,0.119,21,reviewed,us,us
2018-01-10T18:35:50.970Z,18.4808,-64.7946,138,3.65,md,4,341,1.4097,0.07,pr,pr2018010004,2018-01-15T18:31:16.040Z,"106km NNW of Road Town, British Virgin Islands",earthquake,3.34,2.26,0.05,3,reviewed,pr,pr
2018-01-10T18:15:45.320Z,51.8589,178.1687,114.67,2.5,ml,,167,0.23,0.42,us,us2000cj7j,2018-01-15T18:26:59.040Z,"25km WSW of Little Sitkin Island, Alaska",earthquake,8.1,4.9,,,reviewed,us,ak
2018-01-10T18:06:27.040Z,-7.9872,117.4126,53.53,4.5,mb,,78,3.262,1.35,us,us1000c375,2018-01-10T19:13:50.040Z,"42km WNW of Labuhankananga, Indonesia",earthquake,7.8,8.9,0.103,28,reviewed,us,us
2018-01-10T15:56:28.980Z,34.6725,46.6764,10,4.6,mb,,52,0.902,1.05,us,us1000c351,2018-01-26T00:02:27.276Z,"20km SE of Javanrud, Iran",earthquake,4.3,1.8,0.067,67,reviewed,us,us
2018-01-10T15:43:03.360Z,14.4351,-89.9521,246.21,4.1,mb,,141,0.574,0.77,us,us2000cnvs,2018-01-25T23:55:58.040Z,"11km SW of Monjas, Guatemala",earthquake,7.8,10.6,0.198,7,reviewed,us,us
2018-01-10T15:14:04.910Z,54.637,-162.1892,55.56,2.6,ml,,173,0.473,0.53,us,us2000cj7c,2018-01-15T02:23:41.040Z,"69km SSE of Cold Bay, Alaska",earthquake,4.9,15.3,0.128,8,reviewed,us,us
2018-01-10T14:40:19.120Z,18.3213,-67.4413,79,2.69,md,4,313,0.4574,0.13,pr,pr2018010003,2018-01-10T16:35:40.153Z,"20km W of Rincon, Puerto Rico",earthquake,2.61,1.82,0.04,3,reviewed,pr,pr
2018-01-10T14:27:34.730Z,51.6063,-174.1144,59.48,2.5,ml,,269,0.598,0.29,us,us2000cj7a,2018-01-24T12:50:34.040Z,"65km S of Atka, Alaska",earthquake,8.1,28.6,,,reviewed,us,ak
2018-01-10T14:05:41.110Z,34.0073333,-117.1801667,15.16,2.79,ml,144,20,0.03653,0.17,ci,ci37850095,2018-01-11T10:02:50.165Z,"5km S of Redlands, CA",earthquake,0.09,0.17,0.133,185,reviewed,ci,ci
2018-01-10T13:52:46.520Z,36.9691667,-121.6078333,4.34,2.58,md,77,30,0.02486,0.14,nc,nc72952005,2018-01-15T11:09:57.359Z,"5km SW of Gilroy, CA",earthquake,0.15,0.27,0.175,95,reviewed,nc,nc
2018-01-10T13:01:54.200Z,37.606,-118.4906667,6.07,2.48,md,38,128,0.05747,0.05,nc,nc72951990,2018-01-11T04:39:03.751Z,"17km ENE of Toms Place, CA",earthquake,0.38,0.85,0.198,30,reviewed,nc,nc
2018-01-10T12:52:22.490Z,18.5171,-65.1488,73,3.43,md,6,336,0.9576,0.19,pr,pr2018010002,2018-01-10T16:10:01.937Z,"28km NE of Culebra, Puerto Rico",earthquake,2.51,2.81,0,3,reviewed,pr,pr
2018-01-10T11:40:54.590Z,2.3673,126.9605,50.53,4.8,mb,,105,1.636,0.53,us,us1000c33m,2018-01-10T11:58:34.040Z,"136km WNW of Tobelo, Indonesia",earthquake,7.5,8.6,0.072,59,reviewed,us,us
2018-01-10T11:20:12.320Z,-35.0086,-111.1133,10,5,mb,,159,30.258,0.95,us,us1000c33i,2018-01-10T11:41:05.040Z,Southern East Pacific Rise,earthquake,12.4,1.9,0.044,167,reviewed,us,us
2018-01-10T11:03:28.800Z,42.5431,142.3941,113.65,4.7,mb,,80,0.774,0.81,us,us1000c33d,2018-01-10T11:26:26.040Z,"23km N of Shizunai, Japan",earthquake,6.3,4.9,0.051,120,reviewed,us,us
2018-01-10T10:54:53.351Z,50.6081,-173.4486,26.3,2.5,ml,,,,0.29,ak,ak18040984,2018-01-13T02:32:30.757Z,"184km SSE of Atka, Alaska",earthquake,,5.7,,,reviewed,ak,ak
2018-01-10T10:42:07.900Z,18.699,-66.409,55,2.74,md,5,323,0.4931,0.56,pr,pr2018010001,2018-01-10T12:13:15.860Z,"26km NNW of Brenas, Puerto Rico",earthquake,5.06,6.54,0.14,5,reviewed,pr,pr
2018-01-10T09:48:16.028Z,50.5079,-173.3583,36.3,2.7,ml,,,,0.27,ak,ak18040976,2018-01-13T02:32:27.017Z,"196km SSE of Atka, Alaska",earthquake,,6.9,,,reviewed,ak,ak
2018-01-10T09:28:57.716Z,52.0428,-177.6703,103.4,2.5,ml,,,,0.5,ak,ak18026217,2018-01-13T02:32:26.096Z,"36km ENE of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-01-10T08:22:29.720Z,19.4073334,-155.290329,8.94,2.57,md,19,65,0.01359,0.32,hv,hv70010552,2018-01-16T07:58:31.040Z,"6km WSW of Volcano, Hawaii",earthquake,0.79,1.4,0.11,4,reviewed,hv,hv
2018-01-10T07:27:44.522Z,50.3951,-176.9524,35.4,2.5,ml,,,,0.34,ak,ak18040960,2018-01-13T02:32:19.710Z,"166km S of Adak, Alaska",earthquake,,2.9,,,reviewed,ak,ak
2018-01-10T07:10:53.510Z,17.4845,-83.7812,10,4.3,mb,,58,4.786,0.84,us,us1000c32m,2018-01-10T07:38:07.040Z,"17km ENE of Great Swan Island, Honduras",earthquake,8.2,2,0.064,70,reviewed,us,us
2018-01-10T05:17:47.270Z,-21.9244,169.1435,10,4.9,mb,,110,1.125,0.63,us,us1000c31y,2018-01-10T05:55:29.040Z,"136km ESE of Tadine, New Caledonia",earthquake,6.7,1.8,0.093,36,reviewed,us,us
2018-01-10T05:13:51.630Z,17.3159,-84.1111,10,4.3,mb,,63,4.446,0.63,us,us1000c31l,2018-01-10T07:20:28.040Z,"21km WSW of Great Swan Island, Honduras",earthquake,8.1,2,0.103,27,reviewed,us,us
2018-01-10T05:12:11.450Z,-21.7926,169.0894,10,5.1,mb,,74,1.032,0.68,us,us1000c31m,2018-01-10T05:42:56.040Z,"127km ESE of Tadine, New Caledonia",earthquake,6.6,1.8,0.059,92,reviewed,us,us
2018-01-10T04:57:23.840Z,17.4636,-83.2306,10,4.5,mb,,79,5.159,1.28,us,us1000c31j,2018-01-10T20:27:03.356Z,"74km E of Great Swan Island, Honduras",earthquake,4.4,1.9,0.056,93,reviewed,us,us
